"","run_date","experiment","start_time","culture","diet","tube","minute","second","time","rank","ct_max","ramp_rate","length","sex"
"1",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",1,66,28,64.4666666666667,2,35.6145833333333,0.190909090909084,0.772,"fem"
"2",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",2,61,3,59.05,7,34.5572916666667,0.180594405594404,0.818,"fem"
"3",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",3,72,17,70.2833333333333,1,36.6875,0.179195804195796,0.845,"fem"
"4",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",4,61,32,59.5333333333333,6,34.6517857142857,0.180594405594404,0.811,"fem"
"5",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",5,62,37,60.6166666666667,4,34.8625,0.177447552447549,0.84,"fem"
"6",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",6,63,10,61.1666666666667,3,34.9861111111111,0.181993006993003,0.813,"fem"
"7",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",7,59,19,57.3166666666667,9,34.21875,0.188461538461537,0.789,"fem"
"8",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",8,62,11,60.1833333333333,5,34.7986111111111,0.177447552447549,0.809,"fem"
"9",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",9,58,38,56.6333333333333,10,34.0868055555556,0.193706293706292,0.776,"fem"
"10",2022-07-30,"two",1899-12-31 15:00:00,"July","fed",10,59,24,57.4,8,34.2430555555556,0.188461538461537,0.823,"fem"
